Area_m2,Probability_P(A_L_greater_than_Area)
1252,0.6643725844116317
1253,0.664027715925315
1254,0.6636830343485832
1255,0.6633385397790548
1256,0.6629942323133329
1257,0.6626501120470107
1258,0.6623061790746896
1259,0.6619624334899578
1260,0.6616188753854161
1261,0.6612755048526668
1262,0.6609323219823322
1263,0.6605893268640511
1264,0.6602465195864751
1265,0.6599039002372875
1266,0.6595614689031999
1267,0.6592192256699536
1268,0.6588771706223293
1269,0.6585353038441444
1270,0.6581936254182673
1271,0.6578521354266094
1272,0.657510833950137
1273,0.6571697210688731
1274,0.6568287968619001
1275,0.6564880614073647
1276,0.6561475147824831
1277,0.6558071570635398
1278,0.6554669883258999
1279,0.6551270086440051
1280,0.654787218091379
1281,0.6544476167406369
1282,0.6541082046634823
1283,0.653768981930715
1284,0.6534299486122279
1285,0.6530911047770296
1286,0.6527524504932172
1287,0.6524139858280094
1288,0.6520757108477375
1289,0.651737625617843
1290,0.6513997302028977
1291,0.6510620246665919
1292,0.6507245090717462
1293,0.6503871834803114
1294,0.650050047953376
1295,0.6497131025511651
1296,0.649376347333052
1297,0.6490397823575506
1298,0.6487034076823215
1299,0.6483672233641937
1300,0.6480312294591375
1301,0.647695426022292
1302,0.6473598131079592
1303,0.6470243907696046
1304,0.6466891590598727
1305,0.6463541180305756
1306,0.64601926773271
1307,0.6456846082164454
1308,0.6453501395311468
1309,0.6450158617253625
1310,0.6446817748468303
1311,0.644347878942491
1312,0.644014174058475
1313,0.6436806602401213
1314,0.643347337531976
1315,0.6430142059777879
1316,0.6426812656205214
1317,0.6423485165023597
1318,0.6420159586647014
1319,0.6416835921481678
1320,0.6413514169926082
1321,0.6410194332370978
1322,0.6406876409199489
1323,0.6403560400787033
1324,0.6400246307501469
1325,0.6396934129703042
1326,0.6393623867744471
1327,0.6390315521970993
1328,0.6387009092720286
1329,0.6383704580322676
1330,0.638040198510097
1331,0.6377101307370671
1332,0.6373802547439896
1333,0.6370505705609448
1334,0.6367210782172821
1335,0.6363917777416304
1336,0.6360626691618898
1337,0.6357337525052413
1338,0.6354050277981556
1339,0.6350764950663836
1340,0.6347481543349691
1341,0.63442000562825
1342,0.6340920489698566
1343,0.6337642843827196
1344,0.6334367118890716
1345,0.6331093315104523
1346,0.6327821432677054
1347,0.6324551471809903
1348,0.632128343269778
1349,0.6318017315528555
1350,0.6314753120483358
1351,0.6311490847736458
1352,0.6308230497455443
1353,0.6304972069801191
1354,0.6301715564927877
1355,0.629846098298304
1356,0.6295208324107611
1357,0.6291957588435879
1358,0.628870877609561
1359,0.6285461887208019
1360,0.6282216921887839
1361,0.6278973880243286
1362,0.6275732762376175
1363,0.6272493568381825
1364,0.626925629834924
1365,0.6266020952361019
1366,0.6262787530493422
1367,0.6259556032816441
1368,0.6256326459393751
1369,0.625309881028275
1370,0.6249873085534721
1371,0.6246649285194599
1372,0.6243427409301271
1373,0.6240207457887419
1374,0.6236989430979627
1375,0.6233773328598385
1376,0.6230559150758155
1377,0.6227346897467321
1378,0.6224136568728311
1379,0.6220928164537498
1380,0.6217721684885392
1381,0.6214517129756525
1382,0.6211314499129508
1383,0.6208113792977169
1384,0.620491501126639
1385,0.6201718153958251
1386,0.6198523221008112
1387,0.619533021236551
1388,0.6192139127974241
1389,0.618894996777236
1390,0.6185762731692281
1391,0.618257741966071
1392,0.6179394031598786
1393,0.617621256742197
1394,0.6173033027040129
1395,0.6169855410357622
1396,0.616667971727318
1397,0.6163505947680143
1398,0.6160334101466287
1399,0.6157164178513921
1400,0.6153996178699948
1401,0.6150830101895843
1402,0.6147665947967718
1403,0.6144503716776264
1404,0.6141343408176887
1405,0.6138185022019692
1406,0.6135028558149426
1407,0.6131874016405603
1408,0.612872139662252
1409,0.6125570698629212
1410,0.6122421922249628
1411,0.6119275067302362
1412,0.6116130133601019
1413,0.6112987120954014
1414,0.610984602916467
1415,0.6106706858031253
1416,0.6103569607346979
1417,0.6100434276900029
1418,0.6097300866473558
1419,0.6094169375845734
1420,0.6091039804789815
1421,0.6087912153074102
1422,0.608478642046195
1423,0.6081662606711877
1424,0.6078540711577505
1425,0.607542073480762
1426,0.6072302676146157
1427,0.6069186535332292
1428,0.6066072312100448
1429,0.6062960006180155
1430,0.6059849617296433
1431,0.6056741145169389
1432,0.6053634589514519
1433,0.6050529950042711
1434,0.604742722646009
1435,0.6044326418468263
1436,0.6041227525764203
1437,0.6038130548040277
1438,0.6035035484984326
1439,0.6031942336279654
1440,0.6028851101605
1441,0.6025761780634723
1442,0.6022674373038579
1443,0.6019588878481953
1444,0.6016505296625794
1445,0.6013423627126621
1446,0.6010343869636582
1447,0.6007266023803455
1448,0.6004190089270661
1449,0.6001116065677314
1450,0.5998043952658216
1451,0.5994973749843892
1452,0.5991905456860583
1453,0.5988839073330314
1454,0.5985774598870873
1455,0.5982712033095849
1456,0.5979651375614655
1457,0.597659262603253
1458,0.5973535783950581
1459,0.5970480848965795
1460,0.5967427820671052
1461,0.5964376698655149
1462,0.5961327482502831
1463,0.5958280171794785
1464,0.5955234766107688
1465,0.5952191265014213
1466,0.5949149668083041
1467,0.5946109974878895
1468,0.5943072184962555
1469,0.5940036297890864
1470,0.5937002313216772
1471,0.5933970230489338
1472,0.5930940049253739
1473,0.5927911769051318
1474,0.5924885389419584
1475,0.5921860909892236
1476,0.5918838329999165
1477,0.5915817649266507
1478,0.5912798867216637
1479,0.5909781983368175
1480,0.5906766997236053
1481,0.5903753908331472
1482,0.5900742716161972
1483,0.5897733420231419
1484,0.5894726020040033
1485,0.5891720515084412
1486,0.5888716904857539
1487,0.5885715188848802
1488,0.5882715366544029
1489,0.587971743742548
1490,0.587672140097188
1491,0.587372725665843
1492,0.5870735003956831
1493,0.5867744642335306
1494,0.5864756171258596
1495,0.5861769590188
1496,0.585878489858138
1497,0.5855802095893191
1498,0.5852821181574478
1499,0.5849842155072913
1500,0.5846865015832798
1501,0.5843889763295091
1502,0.5840916396897415
1503,0.5837944916074093
1504,0.5834975320256128
1505,0.583200760887127
1506,0.5829041781343987
1507,0.5826077837095507
1508,0.582311577554383
1509,0.5820155596103738
1510,0.5817197298186823
1511,0.5814240881201488
1512,0.5811286344552973
1513,0.5808333687643377
1514,0.5805382909871669
1515,0.5802434010633692
1516,0.5799486989322196
1517,0.5796541845326844
1518,0.5793598578034239
1519,0.5790657186827927
1520,0.5787717671088415
1521,0.57847800301932
1522,0.578184426351676
1523,0.5778910370430602
1524,0.577597835030325
1525,0.577304820250027
1526,0.5770119926384291
1527,0.5767193521315014
1528,0.5764268986649224
1529,0.5761346321740816
1530,0.5758425525940802
1531,0.5755506598597334
1532,0.5752589539055702
1533,0.5749674346658373
1534,0.5746761020744986
1535,0.5743849560652381
1536,0.5740939965714599
1537,0.5738032235262915
1538,0.5735126368625838
1539,0.5732222365129132
1540,0.572932022409583
1541,0.5726419944846248
1542,0.5723521526698003
1543,0.5720624968966017
1544,0.5717730270962545
1545,0.5714837431997183
1546,0.5711946451376876
1547,0.5709057328405951
1548,0.5706170062386109
1549,0.5703284652616449
1550,0.5700401098393487
1551,0.5697519399011167
1552,0.5694639553760864
1553,0.569176156193142
1554,0.5688885422809131
1555,0.5686011135677789
1556,0.5683138699818673
1557,0.5680268114510577
1558,0.5677399379029807
1559,0.5674532492650217
1560,0.5671667454643216
1561,0.5668804264277759
1562,0.5665942920820394
1563,0.5663083423535255
1564,0.5660225771684075
1565,0.5657369964526214
1566,0.5654516001318657
1567,0.565166388131603
1568,0.5648813603770625
1569,0.5645965167932396
1570,0.5643118573048984
1571,0.5640273818365725
1572,0.5637430903125668
1573,0.5634589826569576
1574,0.5631750587935955
1575,0.5628913186461058
1576,0.5626077621378889
1577,0.5623243891921239
1578,0.5620411997317675
1579,0.5617581936795568
1580,0.5614753709580094
1581,0.5611927314894258
1582,0.5609102751958901
1583,0.5606280019992712
1584,0.5603459118212232
1585,0.5600640045831888
1586,0.5597822802063988
1587,0.5595007386118732
1588,0.5592193797204233
1589,0.5589382034526531
1590,0.5586572097289593
1591,0.5583763984695334
1592,0.5580957695943629
1593,0.5578153230232318
1594,0.5575350586757226
1595,0.5572549764712175
1596,0.5569750763288985
1597,0.5566953581677496
1598,0.5564158219065578
1599,0.5561364674639139
1600,0.5558572947582144
1601,0.5555783037076614
1602,0.5552994942302649
1603,0.555020866243844
1604,0.5547424196660263
1605,0.554464154414252
1606,0.5541860704057721
1607,0.553908167557651
1608,0.5536304457867681
1609,0.5533529050098176
1610,0.5530755451433101
1611,0.5527983661035747
1612,0.5525213678067583
1613,0.552244550168828
1614,0.5519679131055721
1615,0.551691456532601
1616,0.5514151803653478
1617,0.5511390845190701
1618,0.5508631689088515
1619,0.5505874334496001
1620,0.5503118780560536
1621,0.5500365026427767
1622,0.5497613071241646
1623,0.5494862914144427
1624,0.5492114554276685
1625,0.5489367990777314
1626,0.5486623222783555
1627,0.5483880249430997
1628,0.5481139069853579
1629,0.547839968318362
1630,0.5475662088551814
1631,0.5472926285087241
1632,0.5470192271917387
1633,0.5467460048168142
1634,0.5464729612963826
1635,0.5462000965427175
1636,0.5459274104679382
1637,0.5456549029840075
1638,0.5453825740027354
1639,0.5451104234357781
1640,0.5448384511946402
1641,0.5445666571906757
1642,0.5442950413350877
1643,0.5440236035389311
1644,0.5437523437131119
1645,0.54348126176839
1646,0.5432103576153784
1647,0.5429396311645455
1648,0.5426690823262147
1649,0.5423987110105671
1650,0.5421285171276408
1651,0.5418585005873329
1652,0.5415886612994002
1653,0.5413189991734594
1654,0.5410495141189896
1655,0.5407802060453312
1656,0.540511074861689
1657,0.5402421204771313
1658,0.539973342800592
1659,0.5397047417408707
1660,0.5394363172066347
1661,0.5391680691064182
1662,0.5388999973486249
1663,0.5386321018415284
1664,0.5383643824932722
1665,0.5380968392118717
1666,0.5378294719052149
1667,0.5375622804810625
1668,0.5372952648470505
1669,0.5370284249106881
1670,0.5367617605793628
1671,0.5364952717603367
1672,0.5362289583607508
1673,0.5359628202876243
1674,0.5356968574478561
1675,0.5354310697482249
1676,0.5351654570953905
1677,0.5349000193958957
1678,0.5346347565561645
1679,0.5343696684825056
1680,0.5341047550811121
1681,0.5338400162580623
1682,0.5335754519193208
1683,0.533311061970739
1684,0.5330468463180561
1685,0.5327828048669003
1686,0.5325189375227893
1687,0.5322552441911306
1688,0.5319917247772232
1689,0.5317283791862579
1690,0.5314652073233185
1691,0.5312022090933823
1692,0.5309393844013204
1693,0.5306767331518992
1694,0.5304142552497819
1695,0.5301519505995275
1696,0.5298898191055931
1697,0.529627860672333
1698,0.5293660752040024
1699,0.5291044626047549
1700,0.5288430227786453
1701,0.5285817556296292
1702,0.5283206610615658
1703,0.528059738978216
1704,0.5277989892832445
1705,0.527538411880221
1706,0.5272780066726207
1707,0.5270177735638231
1708,0.5267577124571162
1709,0.5264978232556952
1710,0.5262381058626627
1711,0.525978560181031
1712,0.5257191861137219
1713,0.5254599835635676
1714,0.5252009524333114
1715,0.5249420926256086
1716,0.5246834040430274
1717,0.5244248865880485
1718,0.5241665401630681
1719,0.5239083646703956
1720,0.523650360012257
1721,0.5233925260907941
1722,0.5231348628080659
1723,0.5228773700660485
1724,0.5226200477666366
1725,0.5223628958116443
1726,0.5221059141028052
1727,0.5218491025417725
1728,0.5215924610301225
1729,0.5213359894693508
1730,0.5210796877608777
1731,0.520823555806045
1732,0.5205675935061197
1733,0.5203118007622921
1734,0.5200561774756788
1735,0.5198007235473217
1736,0.519545438878189
1737,0.5192903233691769
1738,0.5190353769211089
1739,0.5187805994347368
1740,0.5185259908107421
1741,0.518271550949736
1742,0.5180172797522601
1743,0.5177631771187867
1744,0.5175092429497216
1745,0.5172554771454007
1746,0.5170018796060948
1747,0.5167484502320069
1748,0.5164951889232757
1749,0.5162420955799746
1750,0.515989170102112
1751,0.5157364123896324
1752,0.5154838223424184
1753,0.5152313998602893
1754,0.5149791448430021
1755,0.5147270571902534
1756,0.514475136801678
1757,0.5142233835768522
1758,0.5139717974152916
1759,0.5137203782164532
1760,0.5134691258797367
1761,0.5132180403044823
1762,0.5129671213899751
1763,0.5127163690354427
1764,0.5124657831400576
1765,0.512215363602936
1766,0.5119651103231398
1767,0.5117150231996781
1768,0.5114651021315048
1769,0.5112153470175211
1770,0.5109657577565776
1771,0.5107163342474709
1772,0.5104670763889475
1773,0.5102179840797038
1774,0.5099690572183849
1775,0.509720295703588
1776,0.50947169943386
1777,0.5092232683076996
1778,0.508975002223559
1779,0.5087269010798419
1780,0.5084789647749056
1781,0.5082311932070617
1782,0.5079835862745756
1783,0.5077361438756687
1784,0.5074888659085166
1785,0.5072417522712523
1786,0.5069948028619644
1787,0.5067480175786991
1788,0.5065013963194601
1789,0.5062549389822102
1790,0.5060086454648693
1791,0.5057625156653179
1792,0.505516549481396
1793,0.505270746810904
1794,0.5050251075516026
1795,0.5047796316012149
1796,0.5045343188574248
1797,0.5042891692178793
1798,0.5040441825801886
1799,0.5037993588419253
1800,0.5035546979006272
1801,0.5033101996537954
1802,0.503065863998897
1803,0.5028216908333637
1804,0.5025776800545935
1805,0.5023338315599514
1806,0.5020901452467684
1807,0.5018466210123439
1808,0.5016032587539445
1809,0.5013600583688059
1810,0.5011170197541318
1811,0.5008741428070964
1812,0.5006314274248429
1813,0.5003888735044858
1814,0.5001464809431095
1815,0.49990424963777036
1816,0.4996621794854965
1817,0.4994202703832882
1818,0.499178522228118
1819,0.4989369349169326
1820,0.4986955083466522
1821,0.49845424241417047
1822,0.4982131370163565
1823,0.4979721920500537
1824,0.49773140741208177
1825,0.4974907829992363
1826,0.49725031870828884
1827,0.49701001443598836
1828,0.4967698700790607
1829,0.49652988553420974
1830,0.49629006069811776
1831,0.496050395467446
1832,0.4958108897388338
1833,0.49557154340890164
1834,0.4953323563742482
1835,0.49509332853145405
1836,0.4948544597770803
1837,0.49461575000766933
1838,0.49437719911974476
1839,0.4941388070098136
1840,0.4939005735743639
1841,0.49366249870986834
1842,0.49342458231278197
1843,0.4931868242795442
1844,0.49294922450657885
1845,0.49271178289029405
1846,0.49247449932708354
1847,0.4922373737133259
1848,0.49200040594538663
1849,0.49176359591961716
1850,0.4915269435323558
1851,0.49129044867992777
1852,0.4910541112586465
1853,0.4908179311648122
1854,0.4905819082947156
1855,0.4903460425446342
1856,0.49011033381083546
1857,0.489874781989577
1858,0.48963938697710563
1859,0.489404148669659
1860,0.4891690669634654
1861,0.48893414175474437
1862,0.4886993729397072
1863,0.48846476041455666
1864,0.4882303040754883
1865,0.4879960038186901
1866,0.48776185954034323
1867,0.48752787113662266
1868,0.48729403850369657
1869,0.48706036153772814
1870,0.48682684013487454
1871,0.4865934741912882
1872,0.4863602636031167
1873,0.4861272082665038
1874,0.4858943080775886
1875,0.4856615629325076
1876,0.4854289727273938
1877,0.4851965373583764
1878,0.4849642567215835
1879,0.4847321307131405
1880,0.4845001592291711
1881,0.48426834216579784
1882,0.4840366794191415
1883,0.48380517088532327
1884,0.48357381646046327
1885,0.48334261604068174
1886,0.4831115695220993
1887,0.4828806768008378
1888,0.4826499377730191
1889,0.4824193523347676
1890,0.48218892038220895
1891,0.48195864181147074
1892,0.4817285165186831
1893,0.4814985443999791
1894,0.4812687253514947
1895,0.48103905926936896
1896,0.4808095460497457
1897,0.48058018558877225
1898,0.48035097778259983
1899,0.4801219225273856
1900,0.47989301971929077
1901,0.47966426925448213
1902,0.4794356710291332
1903,0.4792072249394219
1904,0.47897893088153376
1905,0.47875078875166066
1906,0.47852279844600143
1907,0.4782949598607622
1908,0.47806727289215645
1909,0.47783973743640606
1910,0.47761235338974195
1911,0.47738512064840166
1912,0.47715803910863286
1913,0.47693110866669275
1914,0.4767043292188464
1915,0.4764777006613712
1916,0.476251222890552
1917,0.4760248958026856
1918,0.4757987192940796
1919,0.47557269326105156
1920,0.47534681759993147
1921,0.4751210922070599
1922,0.47489551697879007
1923,0.4746700918114872
1924,0.4744448166015286
1925,0.4742196912453047
1926,0.473994715639219
1927,0.47376988967968836
1928,0.4735452132631429
1929,0.4733206862860271
1930,0.47309630864479946
1931,0.47287208023593297
1932,0.4726480009559151
1933,0.47242407070124903
1934,0.47220028936845226
1935,0.4719766568540589
1936,0.4717531730546186
1937,0.47152983786669644
1938,0.47130665118687554
1939,0.4710836129117535
1940,0.4708607229379469
1941,0.47063798116208866
1942,0.4704153874808288
1943,0.4701929417908357
1944,0.46997064398879584
1945,0.4697484939714138
1946,0.46952649163541227
1947,0.469304636877534
1948,0.4690829295945389
1949,0.4688613696832078
1950,0.4686399570403408
1951,0.4684186915627574
1952,0.4681975731472976
1953,0.467976601690822
1954,0.46775577709021054
1955,0.46753509924236547
1956,0.4673145680442099
1957,0.4670941833926874
1958,0.4668739451847641
1959,0.4666538533174278
1960,0.46643390768768767
1961,0.46621410819257625
1962,0.4659944547291479
1963,0.46577494719448065
1964,0.46555558548567455
1965,0.4653363694998537
1966,0.46511729913416544
1967,0.46489837428578107
1968,0.4646795948518959
1969,0.4644609607297294
1970,0.46424247181652545
1971,0.46402412800955284
1972,0.4638059292061051
1973,0.46358787530350143
1974,0.4633699661990853
1975,0.46315220179022787
1976,0.462934581974324
1977,0.46271710664879606
1978,0.4624997757110916
1979,0.4622825890586859
1980,0.46206554658908017
1981,0.4618486481998034
1982,0.46163189378841096
1983,0.4614152832524856
1984,0.46119881648963834
1985,0.4609824933975083
1986,0.46076631387376144
1987,0.46055027781609303
1988,0.460334385122227
1989,0.46011863568991507
1990,0.4599030294169384
1991,0.4596875662011074
1992,0.4594722459402616
1993,0.45925706853227066
1994,0.45904203387503273
1995,0.45882714186647755
1996,0.45861239240456375
1997,0.4583977853872807
1998,0.45818332071264867
1999,0.45796899827871895
2000,0.45775481798357287
2001,0.45754077972532325
2002,0.4573268834021149
2003,0.45711312891212375
2004,0.4568995161535573
2005,0.45668604502465593
2006,0.45647271542369094
2007,0.4562595272489671
2008,0.45604648039882045
2009,0.4558335747716218
2010,0.4556208102657726
2011,0.4554081867797095
2012,0.4551957042119006
2013,0.4549833624608488
2014,0.45477116142509055
2015,0.4545591010031953
2016,0.4543471810937678
2017,0.45413540159544574
2018,0.4539237624069028
2019,0.453712263426846
2020,0.4535009045540175
2021,0.45328968568719463
2022,0.45307860672519007
2023,0.45286766756685104
2024,0.45265686811106076
2025,0.45244620825673887
2026,0.4522356879028391
2027,0.4520253069483533
2028,0.45181506529230775
2029,0.45160496283376617
2030,0.4513949994718285
2031,0.4511851751056317
2032,0.4509754896343492
2033,0.4507659429571915
2034,0.45055653497340686
2035,0.45034726558228044
2036,0.450138134683135
2037,0.44992914217533153
2038,0.44972028795826824
2039,0.4495115719313819
2040,0.4493029939941475
2041,0.449094554046078
2042,0.4488862519867254
2043,0.4486780877156801
2044,0.4484700611325714
2045,0.44826217213706787
2046,0.4480544206288768
2047,0.44784680650774544
2048,0.44763932967346
2049,0.44743199002584666
2050,0.44722478746477157
2051,0.44701772189014033
2052,0.4468107932018992
2053,0.44660400130003397
2054,0.44639734608457193
2055,0.4461908274555799
2056,0.44598444531316594
2057,0.445778199557479
2058,0.4455720900887087
2059,0.4453661168070865
2060,0.4451602796128846
2061,0.4449545784064164
2062,0.44474901308803805
2063,0.44454358355814594
2064,0.44433828971717926
2065,0.4441331314656194
2066,0.44392810870398947
2067,0.4437232213328548
2068,0.44351846925282357
2069,0.44331385236454635
2070,0.4431093705687166
2071,0.4429050237660699
2072,0.4427008118573861
2073,0.44249673474348705
2074,0.44229279232523877
2075,0.44208898450354983
2076,0.441885311179373
2077,0.44168177225370453
2078,0.4414783676275844
2079,0.44127509720209623
2080,0.4410719608783684
2081,0.4408689585575729
2082,0.4406660901409265
2083,0.4404633555296902
2084,0.44026075462516956
2085,0.440058287328714
2086,0.43985595354172036
2087,0.43965375316562716
2088,0.4394516861019202
2089,0.43924975225213003
2090,0.43904795151783205
2091,0.4388462838006473
2092,0.4386447490022426
2093,0.43844334702433063
2094,0.4382420777686695
2095,0.4380409411370634
2096,0.43783993703136237
2097,0.4376390653534632
2098,0.4374383260053083
2099,0.4372377188888865
2100,0.4370372439062342
2101,0.43683690095943317
2102,0.43663668995061244
2103,0.4364366107819482
2104,0.4362366633556629
2105,0.4360368475740266
2106,0.43583716333935696
2107,0.4356376105540176
2108,0.43543818912042154
2109,0.4352388989410272
2110,0.4350397399183423
2111,0.4348407119549218
2112,0.43464181495336773
2113,0.43444304881633156
2114,0.43424441344651166
2115,0.43404590874665505
2116,0.43384753461955716
2117,0.43364929096806115
2118,0.4334511776950595
2119,0.4332531947034932
2120,0.4330553418963513
2121,0.4328576191766721
2122,0.4326600264475431
2123,0.4324625636120999
2124,0.43226523057352817
2125,0.4320680272350621
2126,0.43187095349998605
2127,0.4316740092716327
2128,0.43147719445338495
2129,0.43128050894867487
2130,0.43108395266098476
2131,0.43088752549384624
2132,0.4306912273508414
2133,0.43049505813560107
2134,0.43029901775180757
2135,0.4301031061031928
2136,0.42990732309353885
2137,0.4297116686266782
2138,0.42951614260649384
2139,0.4293207449369193
2140,0.4291254755219387
2141,0.4289303342655868
2142,0.42873532107194956
2143,0.42854043584516344
2144,0.4283456784894155
2145,0.42815104890894506
2146,0.42795654700804175
2147,0.4277621726910463
2148,0.42756792586235126
2149,0.4273738064264001
2150,0.42717981428768836
2151,0.4269859493507633
2152,0.42679221152022273
2153,0.4265986007007172
2154,0.4264051167969489
2155,0.42621175971367187
2156,0.42601852935569196
2157,0.42582542562786707
2158,0.42563244843510817
2159,0.42543959768237716
2160,0.42524687327468913
2161,0.42505427511711114
2162,0.42486180311476285
2163,0.4246694571728169
2164,0.42447723719649755
2165,0.4242851430910828
2166,0.42409317476190234
2167,0.4239013321143408
2168,0.42370961505383253
2169,0.423518023485868
2170,0.4233265573159888
2171,0.42313521644979035
2172,0.42294400079292127
2173,0.4227529102510834
2174,0.4225619447300326
2175,0.4223711041355769
2176,0.42218038837357863
2177,0.42198979734995334
2178,0.42179933097067124
2179,0.4216089891417547
2180,0.4214187717692812
2181,0.42122867875938097
2182,0.421038710018239
2183,0.42084886545209454
2184,0.42065914496723966
2185,0.4204695484700214
2186,0.42028007586684124
2187,0.42009072706415385
2188,0.4199015019684693
2189,0.4197124004863517
2190,0.41952342252441954
2191,0.4193345679893453
2192,0.41914583678785733
2193,0.41895722882673736
2194,0.4187687440128225
2195,0.4185803822530041
2196,0.4183921434542288
2197,0.41820402752349817
2198,0.41801603436786805
2199,0.4178281638944503
2200,0.417640416010411
2201,0.4174527906229718
2202,0.41726528763940895
2203,0.4170779069670547
2204,0.41689064851329616
2205,0.41670351218557555
2206,0.4165164978913912
2207,0.416329605538296
2208,0.4161428350338997
2209,0.41595618628586606
2210,0.4157696592019151
2211,0.4155832536898231
2212,0.4153969696574209
2213,0.4152108070125964
2214,0.4150247656632924
2215,0.4148388455175078
2216,0.41465304648329804
2217,0.4144673684687734
2218,0.4142818113821012
2219,0.41409637513150466
2220,0.41391105962526265
2221,0.4137258647717108
2222,0.41354079047924075
2223,0.4133558366563004
2224,0.413171003211394
2225,0.4129862900530821
2226,0.4128016970899824
2227,0.41261722423076763
2228,0.4124328713841685
2229,0.41224863845897153
2230,0.41206452536401994
2231,0.41188053200821406
2232,0.41169665830051017
2233,0.4115129041499218
2234,0.4113292694655193
2235,0.4111457541564302
2236,0.41096235813183757
2237,0.41077908130098295
2238,0.4105959235731642
2239,0.41041288485773597
2240,0.4102299650641107
2241,0.4100471641017571
2242,0.4098644818802012
2243,0.409681918309027
2244,0.4094994732978745
2245,0.40931714675644204
2246,0.40913493859448435
2247,0.4089528487218148
2248,0.4087708770483023
2249,0.4085890234838747
2250,0.4084072879385169
2251,0.40822567032227075
2252,0.4080441705452367
2253,0.4078627885175713
2254,0.4076815241494899
2255,0.40750037735126565
2256,0.4073193480332282
2257,0.40713843610576594
2258,0.40695764147932423
2259,0.406776964064407
2260,0.4065964037715759
2261,0.40641596051144946
2262,0.4062356341947052
2263,0.40605542473207823
2264,0.4058753320343611
2265,0.40569535601240503
2266,0.40551549657711916
2267,0.4053357536394704
2268,0.4051561271104841
2269,0.404976616901243
2270,0.4047972229228888
2271,0.40461794508662097
2272,0.4044387833036973
2273,0.40425973748543376
2274,0.4040808075432045
2275,0.40390199338844224
2276,0.4037232949326377
2277,0.4035447120873401
2278,0.40336624476415706
2279,0.40318789287475476
2280,0.4030096563308574
2281,0.40283153504424773
2282,0.4026535289267672
2283,0.40247563789031604
2284,0.40229786184685223
2285,0.40212020070839327
2286,0.40194265438701415
2287,0.4017652227948494
2288,0.40158790584409176
2289,0.40141070344699314
2290,0.401233615515863
2291,0.401056641963071
2292,0.4008797827010441
2293,0.40070303764226933
2294,0.4005264066992914
2295,0.400349889784715
2296,0.400173486811202
2297,0.3999971976914749
2298,0.39982102233831374
2299,0.39964496066455835
2300,0.39946901258310674
2301,0.39929317800691677
2302,0.3991174568490041
2303,0.3989418490224441
2304,0.39876635444037123
2305,0.3985909730159787
2306,0.39841570466251885
2307,0.39824054929330277
2308,0.39806550682170116
2309,0.3978905771611436
2310,0.39771576022511845
2311,0.39754105592717326
2312,0.3973664641809156
2313,0.3971919849000112
2314,0.397017617998185
2315,0.3968433633892222
2316,0.3966692209869658
2317,0.39649519070531913
2318,0.3963212724582439
2319,0.39614746615976193
2320,0.39597377172395354
2321,0.39580018906495906
2322,0.39562671809697747
2323,0.3954533587342679
2324,0.39528011089114723
2325,0.39510697448199394
2326,0.3949339494212438
2327,0.3947610356233935
2328,0.39458823300299817
2329,0.3944155414746726
2330,0.3942429609530913
2331,0.39407049135298744
2332,0.3938981325891546
2333,0.3937258845764451
2334,0.393553747229771
2335,0.39338172046410425
2336,0.39320980419447515
2337,0.3930379983359744
2338,0.39286630280375223
2339,0.39269471751301777
2340,0.39252324237904057
2341,0.39235187731714916
2342,0.3921806222427313
2343,0.3920094770712348
2344,0.39183844171816706
2345,0.39166751609909467
2346,0.3914967001296441
2347,0.3913259937255018
2348,0.39115539680241285
2349,0.39098490927618257
2350,0.39081453106267583
2351,0.3906442620778172
2352,0.3904741022375904
2353,0.3903040514580396
2354,0.39013410965526796
2355,0.3899642767454383
2356,0.3897945526447735
2357,0.38962493726955594
2358,0.3894554305361272
2359,0.3892860323608893
2360,0.3891167426603037
2361,0.38894756135089104
2362,0.388778488349232
2363,0.3886095235719673
2364,0.38844066693579704
2365,0.38827191835748054
2366,0.3881032777538378
2367,0.38793474504174785
2368,0.38776632013814916
2369,0.3875980029600412
2370,0.3874297934244815
2371,0.3872616914485888
2372,0.3870936969495402
2373,0.3869258098445736
2374,0.3867580300509861
2375,0.3865903574861349
2376,0.3864227920674361
2377,0.38625533371236664
2378,0.38608798233846264
2379,0.3859207378633196
2380,0.38575360020459326
2381,0.3855865692799991
2382,0.3854196450073123
2383,0.38525282730436716
2384,0.3850861160890586
2385,0.3849195112793409
2386,0.3847530127932278
2387,0.38458662054879333
2388,0.3844203344641708
2389,0.38425415445755307
2390,0.38408808044719356
2391,0.38392211235140494
2392,0.38375625008855896
2393,0.3835904935770885
2394,0.3834248427354846
2395,0.38325929748229925
2396,0.3830938577361437
2397,0.3829285234156887
2398,0.38276329443966517
2399,0.3825981707268631
2400,0.38243315219613283
2401,0.3822682387663838
2402,0.3821034303565862
2403,0.3819387268857686
2404,0.3817741282730198
2405,0.3816096344374883
2406,0.3814452452983831
2407,0.38128096077497087
2408,0.38111678078657973
2409,0.3809527052525974
2410,0.3807887340924698
2411,0.3806248672257042
2412,0.38046110457186644
2413,0.38029744605058224
2414,0.3801338915815372
2415,0.3799704410844763
2416,0.37980709447920447
2417,0.37964385168558556
2418,0.379480712623544
2419,0.37931767721306264
2420,0.3791547453741855
2421,0.3789919170270146
2422,0.37882919209171284
2423,0.37866657048850116
2424,0.3785040521376619
